wave_num,S31-1,S31-2,S31-3,S31-4,S31-5,S31-6,S32-1,S32-2,S32-3,S32-4,S32-5,S32-6,S34-1,S34-2,S34-3,S34-4,S34-5,S34-6,S35-1,S35-2,S35-3,S35-4,S35-5,S35-6,S36-1,S36-2,S36-3,S36-4,S36-5,S36-6,S37-1,S37-2,S37-3,S37-4,S37-5,S37-6,S38-1,S38-2,S38-3,S38-4,S38-5,S38-6,S39-1,S39-2,S39-3,S39-4,S39-5,S39-6,S41-1,S41-2,S41-3,S41-4,S41-5,S41-6,S42-1,S42-2,S42-3,S42-4,S42-5,S42-6,S45-1,S45-2,S45-3,S45-4,S45-5,S45-6,S50-1,S50-2,S50-3,S50-4,S50-5,S50-6,S54-1,S54-2,S54-3,S54-4,S54-5,S54-6,S55-1,S55-2,S55-3,S55-4,S55-5,S55-6,S57-1,S57-2,S57-3,S57-4,S57-5,S57-6,S58-1,S58-2,S58-3,S58-4,S58-5,S58-6,S62-1,S62-2,S62-3,S62-4,S62-5,S62-6,S64-1,S64-2,S64-3,S64-4,S64-5,S64-6,S69-1,S69-2,S69-3,S69-4,S69-5,S69-6,S70-1,S70-2,S70-3,S70-4,S70-5,S70-6
2.820989499,1.17892,1.16841,1.15752,1.19099,1.08683,1.12852,1.3212,1.4107,1.31455,1.34278,1.25762,1.28802,0.90977,0.9112,0.92964,0.88095,0.92408,0.88401,0.73416,0.75086,0.76659,0.73049,0.75226,0.74682,1.10437,1.02546,1.04378,1.09622,1.06906,1.09864,1.09694,1.10512,1.06179,1.03383,1.01581,1.06664,1.0712,0.97362,1.05287,1.0614,1.01012,1.06148,0.66659,0.67654,0.70355,0.6778,0.69353,0.68117,0.79701,0.7501,0.76901,0.77479,0.76112,0.738,0.98164,0.95863,0.99118,0.94881,0.98146,0.94691,0.80944,0.89861,0.88486,0.86901,0.87986,0.87353,0.60874,0.60782,0.62867,0.64604,0.6061,0.61504,1.44809,1.34338,1.45143,1.33991,1.40605,1.33356,1.81708,1.61519,1.53263,1.56272,1.45736,1.45374,0.72997,0.74671,0.71506,0.72912,0.73404,0.71982,1.26163,1.23795,1.18798,1.18127,1.22407,1.20685,0.59181,0.60408,0.61,0.58414,0.59377,0.60314,0.61157,0.62136,0.61584,0.59746,0.60278,0.63018,1.77124,1.58732,1.62994,1.6957,1.57838,1.46782,0.62029,0.63272,0.62818,0.63453,0.62228,0.61176
2.806522952,1.16052,1.14873,1.15264,1.17753,1.04923,1.09911,1.28247,1.35694,1.31465,1.36012,1.24451,1.27206,0.92382,0.89487,0.91489,0.88784,0.9115,0.8529,0.71563,0.72807,0.73929,0.74153,0.73499,0.73275,1.11497,1.0003,1.03394,1.10019,1.07251,1.07468,1.07823,1.09765,1.06748,1.03939,1.01607,1.05689,1.0131,0.96007,1.02457,1.03236,0.98822,1.0392,0.66322,0.67603,0.70119,0.66665,0.68459,0.68462,0.76401,0.72823,0.75496,0.75736,0.75242,0.73553,0.9656,0.96887,0.95838,0.92367,0.96689,0.94541,0.79618,0.88997,0.86308,0.86327,0.87772,0.85311,0.59735,0.60904,0.61564,0.64305,0.60156,0.60333,1.44257,1.33181,1.45035,1.35107,1.40608,1.32763,1.87229,1.55503,1.56283,1.60049,1.54656,1.38827,0.71863,0.73655,0.70661,0.72051,0.74122,0.71169,1.25492,1.22671,1.19303,1.17474,1.20231,1.19968,0.59492,0.5938,0.61006,0.58626,0.58946,0.59781,0.59948,0.61004,0.602,0.59001,0.5964,0.62448,1.78362,1.57646,1.56568,1.59634,1.55472,1.41807,0.61199,0.6302,0.62275,0.63294,0.62333,0.60541
2.792056406,1.14028,1.12708,1.11428,1.1844,1.0455,1.06798,1.26658,1.29525,1.36858,1.39533,1.25676,1.2622,0.90185,0.89639,0.887,0.88169,0.88815,0.83325,0.72478,0.71874,0.71798,0.74174,0.72147,0.72214,1.06223,1.0194,1.01137,1.0839,1.04722,1.04046,1.08573,1.09143,1.06794,1.06128,1.01844,1.05736,0.99907,0.94754,0.9966,1.00387,0.96485,1.01523,0.65667,0.6716,0.67827,0.65343,0.67341,0.68383,0.73624,0.71713,0.7221,0.74445,0.73388,0.73626,0.96352,0.96351,0.92826,0.91516,0.9576,0.94301,0.78432,0.87113,0.85672,0.86256,0.85518,0.83403,0.58713,0.60962,0.60247,0.64078,0.59578,0.59073,1.42519,1.35908,1.45943,1.3672,1.44157,1.34571,1.78188,1.50085,1.55726,1.56332,1.61528,1.37162,0.70575,0.72302,0.70024,0.70423,0.73201,0.70688,1.25648,1.24547,1.20789,1.19931,1.20286,1.2078,0.59235,0.58883,0.60113,0.59396,0.58581,0.58691,0.5948,0.59956,0.60212,0.58606,0.59083,0.61923,1.70043,1.55402,1.57423,1.5694,1.5234,1.371,0.60567,0.61484,0.6243,0.62935,0.62389,0.6042
2.777589859,1.10157,1.09528,1.08932,1.1771,1.07553,1.05636,1.31513,1.2875,1.40333,1.40143,1.3132,1.2658,0.87931,0.88189,0.86747,0.85347,0.84205,0.8291,0.72727,0.70416,0.71815,0.72569,0.71562,0.71516,1.00266,1.04071,0.99166,1.07305,1.00489,1.02232,1.12796,1.06246,1.05588,1.0685,1.03276,1.0523,1.01076,0.95117,0.97598,0.98796,0.95323,0.97994,0.65423,0.65743,0.65072,0.64239,0.65455,0.66735,0.72773,0.71316,0.68976,0.73082,0.70394,0.72916,0.96208,0.95708,0.91666,0.91411,0.94333,0.92177,0.77761,0.82851,0.85635,0.84743,0.83097,0.81965,0.57648,0.60892,0.59093,0.62718,0.58962,0.58703,1.42241,1.36712,1.43214,1.41944,1.44736,1.34825,1.68588,1.44056,1.43947,1.48493,1.5811,1.37854,0.69058,0.71576,0.6968,0.68861,0.71512,0.7051,1.23477,1.26845,1.2077,1.21108,1.18563,1.20751,0.58181,0.59586,0.59413,0.58907,0.58113,0.57566,0.59335,0.59284,0.60459,0.5856,0.58859,0.61189,1.6076,1.51466,1.5807,1.58437,1.48757,1.34654,0.60606,0.60295,0.61903,0.62367,0.62267,0.60295
2.763123012,1.06478,1.07828,1.09775,1.12168,1.10387,1.04723,1.40301,1.31688,1.40727,1.36532,1.34652,1.27571,0.87124,0.84945,0.86965,0.83375,0.80778,0.82826,0.70961,0.68532,0.71628,0.70625,0.70465,0.70437,1.00528,1.02564,0.97793,1.06591,0.97362,1.03424,1.13958,1.01967,1.02837,1.04691,1.04277,1.02988,1.00795,0.97387,0.95972,0.9767,0.9479,0.95487,0.64467,0.64351,0.63669,0.63525,0.64131,0.64426,0.72631,0.70086,0.67971,0.71176,0.67939,0.71323,0.94388,0.94464,0.92044,0.90421,0.92943,0.90398,0.76969,0.79125,0.84522,0.83094,0.82116,0.81424,0.56584,0.6051,0.58191,0.60165,0.58452,0.58958,1.42584,1.34601,1.39185,1.45886,1.40284,1.35663,1.61691,1.39335,1.32804,1.43757,1.50332,1.37895,0.68736,0.71202,0.69898,0.68196,0.70455,0.70639,1.21596,1.23545,1.19275,1.19747,1.16508,1.21822,0.57186,0.60239,0.59189,0.57297,0.57483,0.57081,0.58755,0.58438,0.59532,0.58532,0.59212,0.59739,1.53004,1.48475,1.55493,1.58286,1.43558,1.3593,0.60497,0.60681,0.60341,0.61696,0.61681,0.59878
2.748656466,1.05302,1.08705,1.10633,1.08117,1.09541,1.0389,1.45164,1.32244,1.40089,1.33467,1.30939,1.28008,0.85818,0.82951,0.86371,0.83858,0.81018,0.83147,0.69938,0.67233,0.68832,0.68084,0.68105,0.68862,1.05148,0.99467,0.96557,1.04247,0.96163,1.05836,1.0994,0.98833,1.00688,1.01453,1.01578,0.98994,0.98389,1.00693,0.95271,0.94769,0.94456,0.94929,0.62654,0.6362,0.62856,0.63225,0.63856,0.6304,0.71562,0.68417,0.6846,0.68592,0.66794,0.6982,0.92052,0.94168,0.93413,0.88953,0.91887,0.90248,0.74971,0.77333,0.82458,0.82423,0.82003,0.81511,0.56644,0.59737,0.57528,0.57968,0.58113,0.58398,1.39895,1.31303,1.38568,1.42619,1.36755,1.40065,1.59236,1.40469,1.29219,1.4359,1.46681,1.38648,0.69115,0.70063,0.69788,0.68258,0.69608,0.70853,1.21229,1.19103,1.17758,1.19796,1.15973,1.24928,0.55996,0.5979,0.58999,0.55697,0.56703,0.57573,0.57774,0.57625,0.5823,0.58198,0.59689,0.5837,1.47004,1.45543,1.57081,1.57979,1.3881,1.3776,0.59925,0.6131,0.59195,0.61052,0.60506,0.59432
2.734189919,1.06216,1.09628,1.0906,1.06302,1.07237,1.03413,1.41691,1.31475,1.37965,1.3093,1.25832,1.26746,0.84008,0.82717,0.84373,0.85563,0.82599,0.83379,0.70066,0.6664,0.66146,0.65613,0.65859,0.67083,1.02473,0.97914,0.94664,1.00894,0.96943,1.04966,1.05983,0.97139,0.99821,1.0013,0.98022,0.95263,0.97188,1.02541,0.94349,0.91548,0.94454,0.94395,0.61329,0.62444,0.61032,0.62938,0.62871,0.6239,0.68964,0.67731,0.68279,0.66489,0.66002,0.68082,0.90151,0.94651,0.94363,0.88863,0.90026,0.89109,0.7348,0.76814,0.81138,0.80847,0.81527,0.8155,0.57981,0.58663,0.56919,0.56591,0.57852,0.56703,1.35944,1.29916,1.4048,1.39311,1.37348,1.41456,1.601,1.492,1.31771,1.49228,1.46254,1.41841,0.68311,0.67776,0.68953,0.68347,0.67975,0.69691,1.20348,1.17856,1.17209,1.22795,1.15956,1.22914,0.54541,0.58796,0.58254,0.54631,0.56172,0.58043,0.57336,0.57537,0.57551,0.57741,0.59305,0.5755,1.43606,1.45887,1.57964,1.59614,1.36351,1.39971,0.59273,0.61061,0.59171,0.60077,0.59702,0.59037
2.719723372,1.07536,1.07353,1.06454,1.02596,1.06226,1.01982,1.3716,1.32729,1.37228,1.28413,1.24723,1.24697,0.8415,0.82874,0.8354,0.85743,0.82674,0.83227,0.67361,0.66115,0.66129,0.65102,0.65089,0.65351,0.95605,0.98344,0.92015,0.98733,0.97877,0.99009,1.03438,0.97203,0.98486,1.00164,0.95848,0.93999,0.97032,1.01134,0.92579,0.90757,0.93465,0.92125,0.61106,0.60613,0.59354,0.61822,0.61303,0.61608,0.65854,0.67023,0.66644,0.66003,0.64988,0.66251,0.87304,0.93496,0.94485,0.89997,0.88689,0.86684,0.73921,0.77728,0.80547,0.78198,0.80105,0.8097,0.58467,0.57168,0.56329,0.55684,0.57931,0.54861,1.38476,1.32644,1.3838,1.38058,1.39557,1.38461,1.60608,1.59205,1.39797,1.5454,1.45599,1.41745,0.66715,0.65663,0.6789,0.68096,0.65769,0.67005,1.18962,1.17478,1.17567,1.25232,1.15224,1.15436,0.53914,0.57793,0.57045,0.54157,0.55941,0.57223,0.57628,0.57313,0.57038,0.57357,0.5783,0.56693,1.45621,1.51681,1.53719,1.58811,1.36825,1.43846,0.58596,0.59908,0.58941,0.58711,0.59274,0.58911
2.705256526,1.08201,1.04297,1.04141,0.99248,1.04576,0.98176,1.38064,1.33997,1.38936,1.27075,1.27133,1.23945,0.85654,0.82654,0.84544,0.83764,0.81625,0.83319,0.62791,0.64796,0.6652,0.65559,0.65312,0.63953,0.93101,0.9931,0.89992,0.98406,0.9702,0.93287,0.99932,0.98119,0.96083,0.97797,0.938,0.95268,0.93835,0.97445,0.91839,0.91186,0.91554,0.88992,0.60803,0.60107,0.5905,0.59857,0.60372,0.60584,0.63807,0.65256,0.65112,0.65658,0.64406,0.65082,0.84686,0.91967,0.92593,0.90546,0.89357,0.8537,0.74157,0.79069,0.79677,0.76212,0.77735,0.80512,0.56599,0.55427,0.55568,0.55196,0.57517,0.539,1.48038,1.37985,1.34901,1.35024,1.39708,1.35902,1.56024,1.56359,1.43069,1.56645,1.4323,1.41655,0.65583,0.64963,0.66801,0.67227,0.63826,0.64623,1.17651,1.16886,1.15806,1.24233,1.1311,1.10398,0.54031,0.56961,0.55925,0.5384,0.55637,0.55725,0.57301,0.56145,0.55776,0.56782,0.55809,0.55661,1.54659,1.57258,1.48465,1.58131,1.38507,1.43276,0.57743,0.58484,0.57635,0.57674,0.58262,0.58975
2.690789979,1.0808,1.03566,1.03906,0.99089,1.01099,0.94774,1.4016,1.32524,1.36766,1.27342,1.28535,1.24386,0.8582,0.81694,0.86493,0.81807,0.81069,0.82635,0.61583,0.63351,0.64652,0.64626,0.65017,0.62789,0.96404,0.98279,0.89957,0.9806,0.96279,0.91571,0.9585,0.97773,0.9372,0.94533,0.92371,0.96609,0.89679,0.92656,0.93114,0.90559,0.90846,0.87119,0.59653,0.60787,0.59089,0.58408,0.59874,0.59715,0.63295,0.63594,0.64573,0.6378,0.64069,0.63603,0.84624,0.92197,0.88391,0.89408,0.90262,0.8519,0.73211,0.77918,0.7873,0.74837,0.75286,0.8012,0.54506,0.53975,0.5478,0.54426,0.56091,0.53786,1.54665,1.44185,1.37308,1.32342,1.37783,1.34275,1.49091,1.50268,1.42522,1.59222,1.38653,1.46214,0.64821,0.64713,0.66066,0.66006,0.63015,0.64011,1.1636,1.16991,1.10545,1.19885,1.11591,1.0904,0.53992,0.56374,0.55149,0.53095,0.55206,0.54428,0.5541,0.54784,0.54178,0.55696,0.54069,0.54452,1.61169,1.54693,1.4582,1.55588,1.37162,1.38338,0.56968,0.57513,0.56435,0.57052,0.57022,0.58401
2.676323432,1.07651,1.0533,1.05748,0.97528,0.9838,0.94332,1.3738,1.29583,1.30946,1.2825,1.28831,1.24915,0.84473,0.80183,0.87622,0.80586,0.81581,0.80957,0.6366,0.62782,0.62028,0.62845,0.63846,0.61742,1.00278,0.93994,0.91287,0.96912,0.96791,0.92782,0.92531,0.95801,0.92556,0.93658,0.9263,0.96134,0.88354,0.86886,0.93642,0.88742,0.90012,0.87161,0.58405,0.60085,0.58766,0.57629,0.59274,0.58549,0.63444,0.62303,0.64193,0.61674,0.63453,0.61221,0.85694,0.92768,0.8474,0.86718,0.89691,0.84431,0.72841,0.75346,0.77622,0.73552,0.7343,0.77851,0.53758,0.52657,0.54297,0.5295,0.54522,0.53221,1.5291,1.50511,1.41301,1.32084,1.37024,1.32711,1.46066,1.49093,1.55372,1.63079,1.36145,1.47612,0.64286,0.63918,0.65186,0.65007,0.63549,0.64681,1.14121,1.14936,1.06449,1.15144,1.12823,1.08879,0.53805,0.55324,0.54683,0.51921,0.54291,0.53077,0.53194,0.54075,0.53365,0.54203,0.5303,0.5293,1.54128,1.4736,1.44497,1.46495,1.34541,1.36564,0.56445,0.56353,0.5564,0.56132,0.55949,0.56824
2.661856886,1.063,1.0692,1.06645,0.93331,0.97972,0.95125,1.3212,1.2772,1.28864,1.2684,1.29437,1.24815,0.82568,0.78976,0.86883,0.79637,0.82586,0.80224,0.64195,0.62255,0.60881,0.62068,0.6239,0.61345,0.9584,0.88893,0.92163,0.95675,0.95464,0.94669,0.90303,0.92843,0.92517,0.93328,0.92932,0.95001,0.89494,0.8213,0.91351,0.86736,0.88011,0.8734,0.57262,0.58434,0.58413,0.56002,0.58261,0.56411,0.62764,0.61032,0.63619,0.60701,0.6261,0.59404,0.85029,0.9082,0.82882,0.84545,0.87992,0.82572,0.73199,0.74586,0.75674,0.73045,0.72078,0.74406,0.54037,0.5184,0.53675,0.51849,0.52989,0.52004,1.47265,1.50099,1.38152,1.31328,1.38448,1.32313,1.46604,1.47396,1.70126,1.57904,1.3818,1.43261,0.63767,0.63157,0.63196,0.63884,0.64334,0.64578,1.10299,1.10237,1.05214,1.10689,1.14759,1.08935,0.53116,0.53461,0.53734,0.50938,0.52934,0.51544,0.52101,0.53706,0.53101,0.52673,0.52363,0.5151,1.43301,1.40104,1.40085,1.39791,1.3619,1.39005,0.55861,0.54309,0.54489,0.54911,0.54747,0.55247
2.647390339,1.03573,1.04293,1.04681,0.91799,0.98595,0.95901,1.29384,1.27728,1.30754,1.23881,1.31297,1.2385,0.79701,0.78783,0.85264,0.79635,0.82445,0.79601,0.60523,0.60296,0.61323,0.62438,0.60765,0.61073,0.88572,0.87392,0.91394,0.94228,0.92098,0.95717,0.90669,0.90419,0.91949,0.91185,0.91653,0.94642,0.8764,0.80047,0.89553,0.86083,0.86912,0.85459,0.56163,0.58213,0.57973,0.53873,0.57107,0.54519,0.60624,0.60288,0.62596,0.60115,0.61667,0.58842,0.82758,0.86954,0.81486,0.84802,0.85986,0.80578,0.73857,0.74264,0.72927,0.73112,0.71529,0.71917,0.53857,0.51725,0.5245,0.51545,0.51997,0.51164,1.38974,1.43445,1.34048,1.28538,1.39589,1.30748,1.4375,1.45691,1.48495,1.49095,1.40168,1.40601,0.62726,0.62943,0.61471,0.62752,0.64084,0.63424,1.07264,1.06921,1.05992,1.05788,1.15053,1.08196,0.51166,0.51264,0.52106,0.50433,0.51717,0.50731,0.51609,0.52931,0.52157,0.5124,0.51778,0.50643,1.36926,1.35713,1.35892,1.37619,1.42181,1.39102,0.54883,0.52454,0.53281,0.53864,0.53761,0.5445
2.632923492,1.01231,0.99811,1.02481,0.94018,0.98546,0.97519,1.30691,1.29275,1.32743,1.23406,1.31319,1.23009,0.76147,0.78687,0.83154,0.80674,0.80482,0.77826,0.56874,0.57513,0.60945,0.61984,0.59537,0.59363,0.86642,0.90117,0.89887,0.93114,0.90353,0.95514,0.92464,0.88666,0.89872,0.87951,0.89382,0.93714,0.83258,0.78883,0.8852,0.85682,0.85284,0.82982,0.55507,0.58295,0.57309,0.52891,0.56795,0.54011,0.57984,0.59765,0.60196,0.59084,0.60615,0.58689,0.80804,0.83575,0.80417,0.85424,0.84406,0.79467,0.74382,0.72408,0.70704,0.72954,0.71706,0.70453,0.52654,0.50874,0.51058,0.50916,0.51827,0.50543,1.31713,1.39545,1.35462,1.27731,1.40562,1.26025,1.40334,1.48787,1.35045,1.44369,1.37842,1.34927,0.61358,0.62867,0.61257,0.62462,0.62907,0.63194,1.07152,1.06188,1.0807,1.0263,1.13396,1.07192,0.49122,0.49401,0.50951,0.50049,0.50375,0.51202,0.50625,0.51707,0.5112,0.50307,0.51051,0.50007,1.34397,1.35629,1.34951,1.35013,1.48509,1.344,0.5355,0.51902,0.52779,0.53175,0.53165,0.53526
2.618456946,1.01062,0.97314,1.01241,0.96029,0.97645,0.98166,1.30611,1.28632,1.33794,1.23658,1.27235,1.23515,0.73808,0.77556,0.79949,0.81011,0.77729,0.76786,0.56286,0.56125,0.58615,0.59619,0.59228,0.56633,0.90116,0.9229,0.87733,0.93479,0.89912,0.93416,0.92372,0.86457,0.87714,0.85717,0.86926,0.91513,0.82683,0.77352,0.85432,0.83457,0.82924,0.82033,0.54752,0.5683,0.56393,0.52812,0.56972,0.54018,0.55894,0.58862,0.57631,0.57714,0.58848,0.58394,0.79771,0.82493,0.80015,0.83473,0.83249,0.79331,0.73964,0.70189,0.69699,0.72557,0.71469,0.69446,0.51634,0.49449,0.50055,0.49636,0.51335,0.4946,1.29276,1.38399,1.41115,1.30521,1.42966,1.2233,1.42775,1.56404,1.28486,1.44196,1.3253,1.26666,0.6029,0.62221,0.60925,0.62621,0.61162,0.64062,1.08532,1.07286,1.07724,1.03717,1.08937,1.05597,0.4844,0.48564,0.50315,0.49473,0.49192,0.51614,0.49382,0.50345,0.50788,0.50382,0.50068,0.49207,1.36099,1.35774,1.34815,1.32226,1.45146,1.2972,0.52092,0.51957,0.52914,0.5273,0.52442,0.5171
2.603990399,1.01305,0.98611,0.99915,0.95353,0.97382,0.96077,1.25975,1.23541,1.33393,1.22722,1.24238,1.26387,0.73433,0.76832,0.77317,0.8027,0.74969,0.76748,0.57163,0.56437,0.56702,0.57356,0.58558,0.54803,0.91533,0.90894,0.85157,0.94579,0.88818,0.8903,0.92301,0.84747,0.86362,0.85852,0.8455,0.89362,0.84687,0.77992,0.82528,0.81605,0.81716,0.81155,0.54154,0.55337,0.55204,0.52936,0.55883,0.54049,0.54546,0.58149,0.56865,0.56376,0.5671,0.57609,0.78385,0.83178,0.79339,0.80341,0.81838,0.79131,0.72928,0.68867,0.68873,0.71605,0.70494,0.68368,0.51247,0.48867,0.49475,0.48398,0.50022,0.48074,1.30401,1.37906,1.45532,1.31361,1.42058,1.21224,1.51666,1.58381,1.23796,1.42456,1.25907,1.24584,0.59725,0.61071,0.59622,0.62113,0.59321,0.64351,1.08875,1.08203,1.04186,1.06834,1.04146,1.02684,0.48323,0.48487,0.49113,0.48839,0.48805,0.50448,0.48755,0.49204,0.49994,0.50659,0.49064,0.48247,1.41333,1.35026,1.36909,1.31067,1.35905,1.26098,0.50539,0.51318,0.52527,0.52285,0.51372,0.50012
2.589523852,1.00388,1.0188,0.99077,0.96492,0.9723,0.9418,1.23594,1.21992,1.31621,1.23201,1.24441,1.28395,0.73666,0.77502,0.76524,0.78736,0.7259,0.76442,0.55827,0.56735,0.56454,0.57039,0.56548,0.54258,0.87043,0.88505,0.83965,0.94467,0.87967,0.85894,0.93359,0.84555,0.85922,0.86615,0.82874,0.8759,0.83869,0.82396,0.81395,0.81848,0.80304,0.79447,0.54871,0.55381,0.54551,0.53194,0.53672,0.54195,0.54705,0.57246,0.57013,0.55436,0.55427,0.56172,0.76803,0.83557,0.77941,0.78368,0.80293,0.78282,0.71805,0.68244,0.67908,0.69909,0.69189,0.67185,0.50539,0.48479,0.48996,0.47502,0.48195,0.46982,1.30744,1.39229,1.45358,1.28068,1.36404,1.20319,1.52848,1.56326,1.22985,1.37007,1.21468,1.279,0.59202,0.59994,0.58651,0.60834,0.58423,0.62632,1.09231,1.06204,1.02365,1.08349,1.01968,1.02307,0.48091,0.48078,0.4742,0.48513,0.48713,0.48526,0.48784,0.48712,0.48552,0.49854,0.48337,0.47526,1.45276,1.35914,1.39678,1.30393,1.31062,1.22796,0.49442,0.50303,0.51601,0.51868,0.50291,0.4945
2.575057006,0.98581,1.02057,0.99777,1.02111,0.95946,0.93401,1.24597,1.2409,1.28673,1.24419,1.24626,1.24538,0.74002,0.78357,0.7607,0.76334,0.71042,0.76462,0.55012,0.5623,0.56068,0.57454,0.54446,0.53982,0.83163,0.87176,0.84305,0.92223,0.87161,0.86873,0.90849,0.855,0.85947,0.85096,0.823,0.86288,0.80451,0.87347,0.79374,0.82459,0.78382,0.78688,0.55912,0.55009,0.55161,0.53134,0.5213,0.54025,0.56312,0.55196,0.55647,0.5556,0.55069,0.54841,0.77119,0.82855,0.76881,0.78113,0.78946,0.77477,0.70354,0.66695,0.6769,0.67851,0.67575,0.66258,0.4941,0.4759,0.48047,0.46855,0.46234,0.46645,1.30012,1.36816,1.44248,1.26284,1.31775,1.20774,1.55735,1.52339,1.3276,1.33761,1.21965,1.28364,0.58454,0.59061,0.58236,0.59495,0.58074,0.59338,1.11413,1.02624,1.03054,1.08808,1.01511,1.05105,0.47908,0.47812,0.46577,0.48431,0.48597,0.47581,0.48293,0.48415,0.4789,0.48446,0.4799,0.4721,1.44266,1.37141,1.41465,1.30097,1.30886,1.21423,0.49095,0.49818,0.51009,0.51242,0.49613,0.49741
2.560590459,0.9614,1.00904,0.99653,1.04412,0.95746,0.90648,1.24473,1.27096,1.25148,1.25415,1.21447,1.1661,0.75703,0.77825,0.75106,0.7459,0.70283,0.76705,0.56952,0.55538,0.55008,0.56616,0.5352,0.5375,0.8348,0.86073,0.84518,0.88991,0.84661,0.89294,0.85856,0.85979,0.85423,0.8241,0.81664,0.85333,0.80514,0.8922,0.76635,0.80924,0.77639,0.79085,0.55378,0.53006,0.55698,0.52633,0.51247,0.5349,0.56879,0.53359,0.53125,0.5691,0.54578,0.53992,0.77858,0.8222,0.771,0.79059,0.77301,0.77095,0.68592,0.6501,0.67478,0.65977,0.66844,0.6519,0.48801,0.47123,0.46613,0.46404,0.44714,0.4674,1.33287,1.31149,1.40306,1.29361,1.28433,1.23997,1.57371,1.45119,1.50039,1.3433,1.27504,1.23924,0.57619,0.58216,0.57911,0.5851,0.57213,0.57071,1.13093,1.00455,1.03562,1.08589,1.01171,1.06947,0.47229,0.48143,0.46761,0.48345,0.48542,0.47781,0.46736,0.47785,0.4799,0.47553,0.47812,0.46984,1.40847,1.37717,1.44792,1.31315,1.35294,1.22762,0.49192,0.49715,0.50308,0.502,0.49391,0.50001
2.546123912,0.93977,1.00412,0.98057,0.98938,0.97031,0.87129,1.23127,1.28843,1.22722,1.26396,1.16308,1.13592,0.77607,0.76433,0.75044,0.7456,0.69881,0.7585,0.58061,0.55257,0.55254,0.55137,0.53651,0.53871,0.85861,0.84986,0.8379,0.865,0.81335,0.88984,0.83239,0.84007,0.84245,0.80222,0.80476,0.83435,0.82655,0.87924,0.75194,0.77808,0.7694,0.79031,0.53421,0.5144,0.54376,0.52102,0.50163,0.52711,0.54388,0.53415,0.51569,0.57606,0.53618,0.52878,0.76833,0.82549,0.77199,0.79379,0.75597,0.76822,0.66841,0.64749,0.664,0.64993,0.67478,0.64003,0.49275,0.47419,0.45565,0.46167,0.44175,0.46786,1.39631,1.29283,1.3326,1.324,1.26807,1.26123,1.47968,1.36536,1.51334,1.33353,1.35079,1.20612,0.56846,0.57727,0.57776,0.57553,0.56603,0.57103,1.0936,1.01004,1.0397,1.0582,1.00563,1.06489,0.46426,0.47693,0.46588,0.47965,0.48079,0.4776,0.4536,0.47144,0.47559,0.46907,0.47641,0.4668,1.35157,1.36877,1.43304,1.31944,1.36589,1.25779,0.49425,0.49271,0.49424,0.49352,0.494,0.49832
2.531657366,0.93898,0.98187,0.9757,0.94458,0.95995,0.86139,1.2137,1.26926,1.21237,1.24837,1.1224,1.18413,0.76597,0.7523,0.75744,0.74667,0.69572,0.73903,0.55085,0.54899,0.57,0.54054,0.53926,0.54143,0.85291,0.84309,0.82093,0.84847,0.79415,0.8605,0.82367,0.80603,0.83255,0.78742,0.79906,0.8102,0.80564,0.84287,0.73952,0.76501,0.75131,0.78016,0.51306,0.51223,0.52252,0.51474,0.49782,0.51598,0.50692,0.53786,0.52004,0.56357,0.5321,0.5136,0.76926,0.82589,0.76494,0.78431,0.74956,0.76476,0.65796,0.64642,0.65264,0.65244,0.674,0.6377,0.50126,0.47821,0.45316,0.46134,0.44925,0.46717,1.37075,1.31459,1.29171,1.29457,1.28259,1.25704,1.36709,1.29337,1.53565,1.30457,1.37761,1.20628,0.56412,0.57771,0.57325,0.56363,0.56753,0.57733,1.04197,1.02104,1.04113,1.01415,1.00519,1.03217,0.46378,0.46442,0.45934,0.47126,0.47307,0.46848,0.45215,0.46661,0.46456,0.46255,0.47389,0.46534,1.31824,1.33637,1.36737,1.29867,1.30597,1.28459,0.49451,0.48465,0.49628,0.49063,0.49675,0.4956
2.517190819,0.95664,0.9472,0.96624,0.93911,0.92606,0.87774,1.19404,1.24381,1.20924,1.23499,1.09963,1.24459,0.73731,0.74445,0.74503,0.7336,0.6981,0.71881,0.50793,0.5397,0.57044,0.52868,0.53606,0.53965,0.81746,0.82899,0.80304,0.84403,0.79754,0.83516,0.81911,0.78501,0.82061,0.77729,0.79991,0.79867,0.77758,0.7961,0.73163,0.77045,0.74096,0.76217,0.50312,0.51413,0.51769,0.51023,0.50914,0.50648,0.49452,0.52809,0.53653,0.54522,0.53534,0.50712,0.78291,0.80901,0.76177,0.77613,0.75351,0.75686,0.65376,0.64508,0.64894,0.66329,0.65851,0.64481,0.5023,0.47989,0.45608,0.46602,0.46474,0.46465,1.27324,1.33316,1.28279,1.24441,1.29774,1.26591,1.2807,1.25789,1.57987,1.2977,1.35017,1.22259,0.5659,0.5784,0.56588,0.5568,0.5656,0.57362,1.03496,1.01259,1.03054,0.98891,1.01586,0.98689,0.46452,0.45534,0.45877,0.46631,0.46973,0.46109,0.45674,0.46737,0.46048,0.46578,0.4661,0.47105,1.36299,1.29666,1.33024,1.30857,1.2674,1.26351,0.49609,0.48114,0.50489,0.48964,0.49995,0.49493
